source_type,platform,date,user,content,likes,shares,comments,source_url
social_media,tiktok,2025-09-06 16:17:34+00:00,thedataprime,"✨ Spoiler: este anuncio no fue magia… 🔥 Fue inteligencia artificial. El reto ya no es qué publicar, sino cómo aprovechar esta nueva realidad. 🚀 ¿Ya estás listo para dar el salto? ",96,7,1,https://www.tiktok.com/@thedataprime/video/7547011085103123718
social_media,tiktok,2025-08-07 03:31:31+00:00,halanburrola,"🚀 IA, automatización y publicidad inteligente están marcando la evolución del marketing digital en 2025. 🔹 Grok IA (de xAI) permite automatizar campañas con análisis predictivo y creatividad adaptativa. 🔹 LinkedIn Ads lanza First Impression Ads, integra Adobe Express y ahora mide ingresos en tiempo real con datos de CRM. 🔹 Google Ads y Microsoft Advertising potencian métricas predictivas, remarketing y visualización sin código. 🔹 Según IAB, el 90 % de anunciantes usará IA generativa en video para 2026. 📊 La tendencia es clara: campañas más personalizadas, automatizadas y centradas en resultados reales. ➡️ En B2B, LinkedIn sigue siendo el canal con mayor retorno: 80 % de los leads sociales provienen de ahí. ¿Ya estás aplicando alguna de estas tecnologías? ¿Tu equipo domina las nuevas herramientas? ",6,0,0,https://www.tiktok.com/@halanburrola/video/7535681115365887238
social_media,tiktok,2025-11-06 06:18:21+00:00,wixariartdigital,Coca‑Cola repite jugada: anuncio navideño 2025 hecho con IA en solo 1 mes. ¿Innovación o pérdida de magia? 🚚🎅✨ Comenta: IA o Humano. ,82,16,29,https://www.tiktok.com/@wixariartdigital/video/7569492804812983564
social_media,tiktok,2025-06-20 08:00:00+00:00,eskimoz.es,"🚨 Google lanza AI Max para campañas de búsqueda en Q3 2025. Una suite de IA que automatiza todo: segmentación, creatividades y pujas. Menos control, más velocidad… ¿pero estás listo para eso? Empieza a probarla antes de que sea obligatorio. ",7,1,0,https://www.tiktok.com/@eskimoz.es/video/7516918277092789526
social_media,tiktok,2024-12-18 13:04:23+00:00,estevao.soares,"⬇️ Mais dicas na legenda O uso da IA para otimizar os anúncios segue como uma grande tendência para 2025, segundo a . Se você estava aguardando o momento em que a IA faria o ""trabalho duro” para você poder focar no conteúdo criativo e na estratégia, essa hora chegou! Imagine só todo o poder do algoritmo da Meta trabalhando a seu favor, bem incrível né? As Campanhas de Compra Advantage+ (ASC) utilizam todo o potencial da IA da Meta para encontrar um público qualificado (e comprador) para sua marca. Por meio da automação e uso da IA em múltiplas camadas, ela utiliza toda a inteligência adquirida na plataforma para entregar para você (anunciante) o melhor resultado em vendas. 📈 Performance baseada em dados: Um estudo realizado no início deste ano revelou que, ao utilizarem os recursos de segmentação baseados em IA nas Campanhas de Compras Advantage+ (parte da suíte Meta Advantage), os anunciantes da América Latina alcançaram um aumento de 17% no retorno sobre o investimento em anúncios em nossas plataformas, registrando uma média de US$ 3,41 por dólar investido. É importante lembrar que essa campanha é ideal para automatizar todo o fluxo de campanha e reduzir drasticamente o tempo que você precisa para gerenciá-la. Se você ainda não testou uma campanha Advantage+ para aquisição de novos clientes, essa é uma ótima oportunidade. 💬 E se você quer ficar por dentro das outras principais tendências de marketing digital para 2025, meus colegas , e também prepararam conteúdos inéditos para guiar suas estratégias no próximo ano! ",556,67,47,https://www.tiktok.com/@estevao.soares/video/7449736984785915141
social_media,tiktok,2025-11-16 20:36:03+00:00,shalomsanchez_17,SAL DE HAY MARIAAA🗣️🔥 | 🇪🇨 ,235700,52600,533,https://www.tiktok.com/@shalomsanchez_17/video/7573424725792148757
social_media,tiktok,2025-04-07 16:28:04+00:00,lupamedia,"🔍 | 🔴📺 Noticieros falsos con IA: la nueva estrategia de desinformación electoral 🕵️‍♂️ Durante la campaña en Ecuador 🇪🇨, la inteligencia artificial se ha convertido en un arma para manipular a los votantes. Lupa Media ha identificado al menos 15 reportajes alterados con deepfake, donde periodistas y noticieros son falsificados para difundir desinformación. 🚨 ¿Cómo funciona esta estrategia? 🎭 Hacen que presentadores digan cosas que nunca dijeron. 📰 Manipulan barras informativas y gráficos de noticieros reales. 🤖 Crean noticias falsas con avatares de IA. 📡 ¿El objetivo? Confundir, desacreditar y manipular la opinión pública. ⚠️ ¡No te dejes engañar! Si la noticia te genera miedo o enojo, duda... ¡verifica! 🎥 Revisa el explicativo completo en lupa.com.ec ",87,13,0,https://www.tiktok.com/@lupamedia/video/7490608838287166726
social_media,tiktok,2025-04-11 17:03:49+00:00,usuariosdigitales,"⚠️ ALERTA - 11 Abril 2025 Abuso de la Inteligencia Artificial 🤖 🤝 APOYO a candidato Vídeo sintético generado con IA Vídeo original: vm.tiktok.com/ZMBVUxrpk/ Denuncia el uso de Inteligencia Artificial en elecciones, si dudas de la veracidad de un vídeo, audio o imagen es posible que haya sido manipulado con IA, escríbenos para denunciarlo ",25,1,2,https://www.tiktok.com/@usuariosdigitales/video/7492102386119462150
social_media,tiktok,2025-01-07 02:26:05+00:00,raycolumna,nan,96000,26500,10500,https://www.tiktok.com/@raycolumna/video/7456994188425710894
social_media,tiktok,2025-04-13 19:59:10+00:00,novedades.y.algo, with Noticias Momento en que el presidente de Ecuador Daniel Noboa ejercio su derecho al voto 🇪🇨 ,3,0,0,https://www.tiktok.com/@novedades.y.algo/video/7492889643071933738
social_media,tiktok,2025-04-06 15:50:34+00:00,ecuavisa.noticias, 📰 | El 13 de abril en se celebrará la segunda vuelta de las 🗳 para elegir al siguiendo Presidente de la República. 🎙 Te contamos todo lo que debes saber sobre el sufragio.,306,22,10,https://www.tiktok.com/@ecuavisa.noticias/video/7490228092699561221
social_media,tiktok,2025-03-14 13:39:55+00:00,renzhowproductions,"ENCUESTA CATALUÑA Elecciones Ecuador 2025 Segunda parte, se continuará con la encuesta hasta completar el 100% de encuestados. Vamos en 25% ",2229,78,874,https://www.tiktok.com/@renzhowproductions/video/7481659454866459926
social_media,tiktok,2025-02-09 12:59:26+00:00,eldatoecua,"🌐 | ¡ECUADOR DECIDE 2025! “INVITAMOS A LA CIUDADANÍA QUE ACUDA A VOTAR PORQUE LE DA LEGITIMIDAD AL PROCESO” “Esperamos que al final gane la democracia y los candidatos acepten que el pueblo ecuatoriano los eligió para gobernar en los próximos cuatro años”, manifestó la presidenta del Consejo Nacional Electoral, Diana Atamaint. ",246,10,235,https://www.tiktok.com/@eldatoecua/video/7469403212366351621
social_media,tiktok,2025-04-08 11:38:08+00:00,makrodigitaltv,"1️⃣ CNE entregó los resultados oficiales de asambleístas electos. 📊🗳️ 2️⃣ Cuenta regresiva para la segunda vuelta electoral en Ecuador. ⏳🇪🇨 3️⃣ Alta volatilidad en bolsas de valores tras los nuevos aranceles impuestos por Donald Trump. 📉🌍 🔴 No te pierdas todos los detalles con Priscila Romero en MakroNoticias, por , con el auspicio de . 📺🗞️",29,1,1,https://www.tiktok.com/@makrodigitaltv/video/7490904941347867950
social_media,tiktok,2024-04-14 18:59:36+00:00,deysitoledo83, 🇪🇨 🇪🇨 🇪🇨🌏💫 ,33,5,18,https://www.tiktok.com/@deysitoledo83/video/7357799408194424070
social_media,tiktok,2025-03-12 10:45:19+00:00,renzhowproductions,"ENCUESTA CATALUÑA Elecciones Ecuador 2025 Primera parte, se continuará con la encuesta hasta completar el 100% de encuestados.",72,4,24,https://www.tiktok.com/@renzhowproductions/video/7480872298698886422
social_media,tiktok,2025-04-04 18:13:14+00:00,profe.ec,Luisa González 🇪🇨 🇪🇨🌏💫 💜💜 Atahualpa,3825,1322,609,https://www.tiktok.com/@profe.ec/video/7489522681172348215
social_media,tiktok,2024-04-30 11:47:52+00:00,quemasjo,Realiza tu cambio de domicilio hasta el 11 de mayo para que puedas votar en las Para mayor información ,5956,4081,260,https://www.tiktok.com/@quemasjo/video/7363625449034976554
social_media,tiktok,2025-01-21 21:50:51+00:00,narcisa_saltos,Te esperamos con ansias 😍♥️🤭 González 🇪🇨 🇪🇨🌏💫,236800,18500,1731,https://www.tiktok.com/@narcisa_saltos/video/7462489546735848710
social_media,tiktok,2025-04-10 21:46:12+00:00,lechuzatv, 🇪🇨 ,17000,2471,281,https://www.tiktok.com/@lechuzatv/video/7491804084601769221
social_media,tiktok,2024-03-13 01:33:01+00:00,backgroundstudiosec,"Cromo de álbum, momentos humildes y memes, identifican a varios de los precandidatos a la presidencia del Ecuador para el 2025. 📸🇪🇨 Faltan once meses y el ambiente electoral ya se siente. ⏳ Si eres ecuatoriano y tienes 35 años de edad, tú también puedes ser candidato a la presidencia en el 2025. ¿Te animas? 🤔 ",4173,415,597,https://www.tiktok.com/@backgroundstudiosec/video/7345654987122281733
social_media,tiktok,2025-04-14 04:23:14+00:00,periodistakatiuskacoral,Elecciones 2025🇪🇨 🇪🇨,45,0,0,https://www.tiktok.com/@periodistakatiuskacoral/video/7493019634380098871
social_media,tiktok,2024-05-09 19:40:15+00:00,la5pata_ec,"¡Pilas, 3 días para cambio de domicilio electoral! 🗳️ 🇪🇨",10400,5732,252,https://www.tiktok.com/@la5pata_ec/video/7367087015466241286
social_media,tiktok,2025-03-24 20:22:45+00:00,3banderas,Elecciones Ecuador 2025 🇪🇨😤✍🏽 ,3419,474,176,https://www.tiktok.com/@3banderas/video/7485474005261061419
social_media,tiktok,2024-05-04 23:09:44+00:00,intiyumbaytaris,"Se desarrolló la Asamblea Provincial en el Movimiento Alianza Social MAS, Lista 63, hemos elegido nuestra nueva directiva en un proceso democrático. ¡Felicitaciones a los líderes electos! 🗳️🇪🇨 ",146,2,2,https://www.tiktok.com/@intiyumbaytaris/video/7365285556001000709
social_media,tiktok,2024-04-24 20:33:06+00:00,teleamazonasec,"🗳️🏠Si no alcanzaste a cambiar tu domicilio en esta consulta, ya puedes hacerlo para las elecciones del 2025 cómo y hasta cuando ",8808,6738,158,https://www.tiktok.com/@teleamazonasec/video/7361534345770765573
social_media,tiktok,2024-08-14 18:04:33+00:00,la5pata_ec,¡Electores ya están habilitados para las elecciones 2025!‼️👀🚨 🇪🇨 ,1934,92,23,https://www.tiktok.com/@la5pata_ec/video/7403057598271917317
social_media,tiktok,2025-04-13 17:53:17+00:00,sebastiansant27,Elecciones 2025 ,240,15,45,https://www.tiktok.com/@sebastiansant27/video/7492857315507358982
social_media,tiktok,2024-06-29 15:02:26+00:00,ladefensaec,"2025. La presencia permanente de Rafael Correa en las campañas le pasa factura al movimiento político. Augusto Verduga es uno de los nombres, pero ataca a la prensa. Y eso ya no pega. Mira nuestro Análisis a Contralanza. ",2045,65,462,https://www.tiktok.com/@ladefensaec/video/7385940769988693254
social_media,tiktok,2025-02-09 23:30:36+00:00,ferrxho,elecciones presidencia Ecuador 2025 🇪🇨 ,198,4,21,https://www.tiktok.com/@ferrxho/video/7469565865155956023
social_media,tiktok,2025-02-06 05:16:00+00:00,raycolumna,Elecciones presidenciales de Ecuador 2025 🇪🇨🌏💫 🇪🇨en🔵usa🇺🇲 🇮🇹🇪🇨🌎 ,297,40,56,https://www.tiktok.com/@raycolumna/video/7468170378859253034
social_media,tiktok,2025-04-14 18:35:18+00:00,christiangalz, solo esperando que toque el timbre para sellar jajajja,1338,45,21,https://www.tiktok.com/@christiangalz/video/7493239217452092678
social_media,tiktok,2025-03-30 05:08:18+00:00,notiecuadoroficial, González Correa Delgado Lasso,11,0,0,https://www.tiktok.com/@notiecuadoroficial/video/7487464971501112581
social_media,tiktok,2024-06-30 13:48:35+00:00,cnegobec,📌 Organizaciones políticas 🇪🇨 inscribieron a sus auditores para las . 🗳️ Conoce más de las actividades desarrolladas en nuestro 📽️,11,1,0,https://www.tiktok.com/@cnegobec/video/7386292819415059718
social_media,tiktok,2024-04-28 13:02:16+00:00,visionlatina.it,ABIERTOS LOS EMPADRONAMIENTOS HASTA EL 11 DE MAYO🇪🇨 ¡Vota más 🗳️ cerca de tu hogar en las ! 🌐 Inscribete de manera presencial o virtual Sigue este tutorial y actualiza tu Domicilio Electoral 🏠 para las .⤵️ 👉🏾 Gracias por su aporte,2297,44,9,https://www.tiktok.com/@visionlatina.it/video/7362902502871764256
social_media,tiktok,2025-02-16 00:22:57+00:00,tvdigitalguaraca2,"ATENCIÓN || El excandidato presidencial de Pachakutik, Leonidas Iza, que quedó en tercer lugar en las elecciones con el 5,23% , más de 535 mil votos, en X d3nunció que el gobierno de Daniel Noboa adeuda cinco meses de pagos a miles de familias proveedoras del Estado del sector de la Economía Popular y Solidaria = =s ⁃ ",11,0,3,https://www.tiktok.com/@tvdigitalguaraca2/video/7471805786432277803
social_media,tiktok,2025-01-14 21:01:21+00:00,equilibripolitico,Elecciones Presidenciales Ecuador 2025,140,14,37,https://www.tiktok.com/@equilibripolitico/video/7459879183909408006
social_media,tiktok,2024-06-24 15:37:03+00:00,tiemporeal_ec,"🚨. | ❌ Mientras la presidenta de la busca puentes para la Unidad de Izquierdas con miras a las próximas elecciones presidenciales 2025. ❌ El exmandatario acaba de dinamitar cualquier intento de alcanzar acuerdos políticos para enfrentar a la derecha. ❌ Al presidente de la lo llama limitado. ❌ A Pedro Granja del partido lo califica de nocivo por quien está atrás de esta agrupación, Enrique Ayala Mora es un delincuente. ❌ Jorge Escala de la Unidad Popular que ha destrozado la educación del ❌ Cree que hay alianzas que no suman, que restan. ✅ ",836,27,323,https://www.tiktok.com/@tiemporeal_ec/video/7384094255775632646
social_media,tiktok,2025-04-12 11:31:30+00:00,eli_yung,Todas las casas de apuestas Luisa es la Favorita por más de 60% ,2341,341,197,https://www.tiktok.com/@eli_yung/video/7492387840811142455
social_media,tiktok,2025-01-05 18:05:36+00:00,tapayelizabeth, de ,9,0,1,https://www.tiktok.com/@tapayelizabeth/video/7456494118248762629
social_media,tiktok,2024-03-07 17:58:54+00:00,bender_rodriguezec, % ,175,13,26,https://www.tiktok.com/@bender_rodriguezec/video/7343682539308993797
social_media,tiktok,2023-11-17 16:16:11+00:00,geovannyguzman15,¡LA PRE CANDIDATA DE LA REVOLUCIÓN CIUDADANA! Pierina Correa informó que González será la precandidata por la Ciudadana para las ▶️ Ec,70,0,12,https://www.tiktok.com/@geovannyguzman15/video/7302465608371916038
social_media,tiktok,2025-03-15 20:38:30+00:00,josuemunozmoreno25,Nueva orden del CNE para las votaciones de abril 2025 en Ecuador 🇪🇨en🔵usa🇺🇲 ,1844,201,456,https://www.tiktok.com/@josuemunozmoreno25/video/7482138338539900202
social_media,tiktok,2025-02-09 17:11:28+00:00,cruz.por.el.mundo,ELECCIONES ECU 2025 🇪🇨,22,5,5,https://www.tiktok.com/@cruz.por.el.mundo/video/7469468179018812674
social_media,tiktok,2025-07-05 13:28:38+00:00,majonews1,07/05/25 ,96,3,2,https://www.tiktok.com/@majonews1/video/7523589029741284638
social_media,tiktok,2026-01-19 23:54:40+00:00,preparador_mariob,"Para nadie es un secreto lo escalofriante que fue 2025 para los migrantes latinos en Estados Unidos. Miedo, incertidumbre y desinformación estuvieron en todas partes… 👉 pero lo que casi nadie está diciendo es esto: en medio del caos, se abrieron oportunidades reales que están beneficiando a miles de personas. ⚠️ Hoy estamos viendo algo histórico: ✅ Green Cards por matrimonio aprobándose en tiempo récord ✅ Casos VAWA avanzando en semanas, no meses ✅ Asilos ganados en menos de 6 meses 📌 El sistema cambió. 📌 Los tiempos cambiaron. 📌 Y el momento importa más que nunca. Si sientes que tienes un buen caso, no lo dejes pasar. A veces, el peor año trae las mejores ventanas de oportunidad. ⏳⚖️ 📲 978 406 2321 🚫 No asesoría legal 🇺🇸 ",14,1,0,https://www.tiktok.com/@preparador_mariob/video/7597225234034461965
social_media,tiktok,2025-12-19 15:54:30+00:00,ab0n1c0kk,Desinformacion ,3,0,0,https://www.tiktok.com/@ab0n1c0kk/video/7585598000454536504
social_media,tiktok,2025-12-17 23:00:00+00:00,politijero,"Se denunció una campaña de desinformación dirigida a desacreditar la consolidación del Bienestar, el programa Salud Casa por Casa, el avance en la construcción de hospitales y clínicas del IMSS e ISSSTE, así como el aumento en el abasto de medicamentos e insumos médicos en el sistema público. En paralelo, circularon noticias falsas sobre las acciones del SAT contra la defraudación fiscal mediante facturas falsas y factureras, señalando un patrón de difusión de falsedades para erosionar políticas públicas en marcha. N=0 C=0",25,6,0,https://www.tiktok.com/@politijero/video/7584924977548250424
social_media,tiktok,2025-06-01 23:45:21+00:00,lorenzoescamilla20,nan,71,0,1,https://www.tiktok.com/@lorenzoescamilla20/video/7511131081454652715
social_media,tiktok,2025-06-03 00:13:37+00:00,user5697562879033,nan,36,0,4,https://www.tiktok.com/@user5697562879033/video/7511509540433612063
social_media,tiktok,2025-06-24 02:58:25+00:00,jesusnavarretecuba,"June 23, 2025 Influencia y Desinformación_ Desvelando la Manipulación Informativa Global ",5,0,0,https://www.tiktok.com/@jesusnavarretecuba/video/7519344781714050335
social_media,tiktok,2025-02-21 15:31:41+00:00,the.guy.with.accent, ,79,24,9,https://www.tiktok.com/@the.guy.with.accent/video/7473895278274252063
social_media,tiktok,2025-03-25 02:13:52+00:00,caonabo_rd, 🇩🇴 🇩🇴 ,6,0,2,https://www.tiktok.com/@caonabo_rd/video/7485564559885880619
social_media,tiktok,2025-01-21 01:37:31+00:00,fabielquiroz, ,2,0,4,https://www.tiktok.com/@fabielquiroz/video/7462176754023632170
social_media,tiktok,2025-03-13 02:18:58+00:00,ecuadorenlupa,🇪🇨 🗳️ 🧠 🚨 ⚡ 📢 📉 ,6,7,1,https://www.tiktok.com/@ecuadorenlupa/video/7481112780943215914
social_media,tiktok,2025-11-22 20:37:06+00:00,mstsaeutil0,No vas a creer lo que está pasando: el gobierno encierra la verdad y la gente calla 🚨 ,10,2,0,https://www.tiktok.com/@mstsaeutil0/video/7575651398436556046
social_media,tiktok,2025-10-07 22:49:29+00:00,alianzaamericas,Actualizaciones sobre el programa DACA a partir del 7 de octubre de 2025. Compartiremos más información en cuanto esté disponible. ¡Síguenos! ,329,55,9,https://www.tiktok.com/@alianzaamericas/video/7558615623652134158
social_media,tiktok,2024-10-23 01:42:39+00:00,morales.gfi.insur,Aquiere tu poliza de seguro de salud con nosotros hoy mismo! Contactanos: (305) 760-2533 / (786) 250-8728 🇺🇸 ,1,1,0,https://www.tiktok.com/@morales.gfi.insur/video/7428780499050515743
social_media,tiktok,2026-01-17 04:14:12+00:00,ritmotropicalradio,"❌ No, eso no es cierto. No existe una ley federal en Estados Unidos que aumente el salario mínimo a $25 por hora firmada por el presidente Donald Trump o por el Congreso. La información que circula en redes y algunos titulares virales sobre un aumento a **$25 la hora a nivel nacional es falsa. Aquí están los hechos reales: 🔹 El salario mínimo federal en EE. UU. sigue siendo de $7.25 por hora y no ha cambiado desde 2009. 🔹 Algunos contenidos en redes mezclaron clips de Trump firmando documentos con afirmaciones falsas de que había elevado el salario mínimo a $25 la hora; estas afirmaciones están comprobadas como desinformación por organizaciones de verificación de hechos. 🔹 Para cambiar el salario mínimo federal se necesitaría una ley aprobada por el Congreso y firmada por el presidente, lo cual no ha ocurrido hasta ahora. 🔹 Aunque el salario mínimo federal es bajo, muchos estados y ciudades tienen salarios mínimos más altos que el federal; por ejemplo, en 2025 varios estados elevaron sus propios mínimos por encima de $14-$16 por hora. Si quieres, puedo darte la lista actualizada de los salarios mínimos por estado o explicarte cómo funciona el salario mínimo federal y estatal en EE. UU.",22,10,1,https://www.tiktok.com/@ritmotropicalradio/video/7596178966013119774
social_media,tiktok,2025-12-18 18:36:17+00:00,inmigrandoconkathia,🇺🇸 El Gobierno quiere desnaturalizar a la mayor cantidad de gente posible • desnaturalizar • USA • inmigrantes • inmigracion • foryoupage • parati • foryou • US • migrantes • AbogadaKathia • KQ • inmigrandoconkathia • Kathia Quiros • delitos,1002,260,84,https://www.tiktok.com/@inmigrandoconkathia/video/7585268575695392031
social_media,tiktok,2025-12-13 14:47:06+00:00,baharjannette,"🛡️ ¿Eres ciudadano naturalizado y escuchaste sobre los nuevos casos de desnaturalización? El DOJ solo revisará solicitudes con fraude o delitos graves; si tu proceso fue limpio, puedes estar tranquilo. ¿Alguna duda sobre tu caso? Compártela y aclaramos mitos. ",746,213,48,https://www.tiktok.com/@baharjannette/video/7583353936602500407
social_media,tiktok,2025-02-03 01:29:38+00:00,sandungallego,nan,0,0,0,https://www.tiktok.com/@sandungallego/video/7466998815145479455
social_media,tiktok,2025-10-25 01:07:57+00:00,vyminformacion, ,114,26,20,https://www.tiktok.com/@vyminformacion/video/7564959815303302430
social_media,tiktok,2025-02-03 01:26:28+00:00,dmc_channel_official,La Portada de The Economist 2025!🔍🌍 ,196200,30100,4764,https://www.tiktok.com/@dmc_channel_official/video/7466998131457035525
social_media,tiktok,2025-05-10 22:29:57+00:00,frecuencia_perdida,Alerta 2025 ,198,9,5,https://www.tiktok.com/@frecuencia_perdida/video/7502947850171534623
social_media,tiktok,2026-01-02 02:21:01+00:00,cometeshta,Quiero hacer un alto por la celebración merecida de un año nuevo 2026 y el recuerdo que nos deja este 2025 antes y después esto se va descontrolar 🇸🇻🇸🇻🇸🇻🇸🇻🇸🇻,167,6,10,https://www.tiktok.com/@cometeshta/video/7590583520335056184
social_media,tiktok,2026-01-20 12:37:48+00:00,movil2025.infomacion,el dolor de no saber nada de tu ser querido 😭 el informe caso de brianna genao ,42,2,2,https://www.tiktok.com/@movil2025.infomacion/video/7597422011324828948
social_media,tiktok,2024-11-09 00:17:03+00:00,latinoscreandowealth, ® ,1194,1056,167,https://www.tiktok.com/@latinoscreandowealth/video/7435066926407142699
social_media,tiktok,2025-12-08 17:47:44+00:00,mariatallacaguabe, ,24700,8237,1308,https://www.tiktok.com/@mariatallacaguabe/video/7581545242147573000
social_media,tiktok,2025-11-18 10:06:45+00:00,kristle2009,Noticia de Última hora: Muchos asilados tendrán que empezar su proceso de cero. Sigueme para más de ,441,467,9,https://www.tiktok.com/@kristle2009/video/7574004438893939998
social_media,tiktok,2025-02-05 08:13:43+00:00,laboral_tips,Nuevo derecho a la desconexión digital aprobado ,17600,6416,937,https://www.tiktok.com/@laboral_tips/video/7467845228385275158
social_media,tiktok,2025-12-20 19:46:17+00:00,zaldivarnews,Mucha indignación con el tema de los archivos liberados por el gobierno.,212,10,19,https://www.tiktok.com/@zaldivarnews/video/7586028733488729374
social_media,tiktok,2025-07-16 10:46:22+00:00,fans_temach716,Hagamos viral el tema para que llegue a los congresistas y se apruebe el plan dignidad ,21,1,4,https://www.tiktok.com/@fans_temach716/video/7527629272815521079
social_media,tiktok,2025-11-05 15:12:51+00:00,wade_editor,"💻📲 Vivimos en una era donde la información es infinita y la desinformación también. 🗂️ El Informe Reuters 2025 revela cómo consumimos noticias hoy: fake news, IA, redes sociales y una alfabetización mediática no tan presente. ⚠️ Políticos + influencers como principales fuentes de desinformación 🎓 Poca gente recibió educación para analizar noticias 🤖 IA si, pero con periodistas supervisando En un mundo donde el algoritmo te informa, aprender a pensar críticamente es una herramienta de emancipación. ❓ ¿Estamos preparados para distinguir verdad de manipulación online? ",17,6,7,https://www.tiktok.com/@wade_editor/video/7569259516592672021
social_media,tiktok,2026-01-14 03:42:12+00:00,chismecitopolitic2,"¿Creíste alguna de estas? 👀 Estas fueron las 5 fake news que dominaron 2025 en México y Nuevo León. ❌ No pasó ❌ Nunca se confirmó ❌ Fue desmentido La desinformación también se vuelve viral… pero verificar es la verdadera tendencia ✅ 👉 Guarda el video 👉 Compártelo con quien siempre reenvía todo 👉 Antes de compartir, verifica ",16,0,0,https://www.tiktok.com/@chismecitopolitic2/video/7595057487720500501
social_media,tiktok,2025-01-12 03:11:05+00:00,.deciencia,¿Tierra plana en 2025? Descubre la lógica de los terraplanistas y sus 'pruebas' absurdas. ¡La ciencia nunca fue tan divertida! ,984,136,970,https://www.tiktok.com/@.deciencia/video/7458861207752150315
social_media,tiktok,2026-01-12 07:54:01+00:00,somosocionews,"2025, año de bulos con IA. ¿Dudas de un vídeo? La IA ha dado un salto, beneficiando la desinformación. ¡Dudar y verificar son tus armas! ",5,0,0,https://www.tiktok.com/@somosocionews/video/7594380088645274912
social_media,tiktok,2025-11-07 14:10:23+00:00,nhudoanngoc547,Apocalipsis en 2025: ¿cómo la desinformación en noticias te manipula? Aprende a identificarla ,12,0,0,https://www.tiktok.com/@nhudoanngoc547/video/7569985365474348301
social_media,tiktok,2025-01-06 22:41:14+00:00,verificado_mx,"¡Ojo acá!🧐 Recientemente se a viralizado información sobre una supuesta "" crisis sanitaria"" pero esto es completamente falso ⚠️❌️ ¿Haz visto algo sobre este tema en tus redes? 🤔 🔎 ",243,172,28,https://www.tiktok.com/@verificado_mx/video/7456936251837435142
social_media,tiktok,2025-04-29 16:18:41+00:00,malditobulo,"Bulos, teorías sin pruebas y desinformaciones sobre el apagón en la península ibérica . . . El 28 de abril de 2025, toda la península ibérica sufrió un apagón eléctrico generalizado. Como es habitual en estas crisis, las redes y canales de mensajería se han llenado de bulos y desinformaciones. Aquí te contamos algunas de las que hemos identificado. ",3083,262,211,https://www.tiktok.com/@malditobulo/video/7498770312524205334
social_media,tiktok,2025-05-09 00:06:16+00:00,michelleriospsic,"Spoiler: no, la ansiedad NO es solo ""estar nerviositx"". Todavía en 2025 hay mitos que dañan y desinforman. Comparte esto si estás hartx de que no tomen en serio la salud mental. 👁‍🗨 Sígueme si tú también quieres cuestionarlo todo. ",1020,45,1,https://www.tiktok.com/@michelleriospsic/video/7502230552410377478
social_media,tiktok,2025-10-24 15:48:44+00:00,selvinlopezanariba, ,9,0,1,https://www.tiktok.com/@selvinlopezanariba/video/7564815661529091359
social_media,tiktok,2025-10-29 00:27:41+00:00,endemocraciafundacionaru,"Bolivia 2025: elecciones del Bicentenario marcadas por la desinformación. Miles buscaban votar con información real. Respondimos con acción: datos transparentes, diálogo ciudadano y capacitación masiva. Porque la desinformación no se combate con más ruido, sino con datos y colaboración. Así lo hicimos posible ",32,1,0,https://www.tiktok.com/@endemocraciafundacionaru/video/7566433756345683212
social_media,tiktok,2025-07-09 00:34:18+00:00,oime_ecuador,"🎭 ¿Puedes notar la diferencia entre un discurso real y uno generado o manipulado por una IA? En las elecciones 2025 en Argentina, los deepfakes engañaron a miles. 🧠 Dale play y descubre cómo el uso no ético de la nueva tecnología alimenta la guerra de narrativas en la esfera digital. 📲 Antes de compartir... verifica. 🎥 | Martín Borja 👇Esta es una iniciativa de la alianza .ec ",43,4,2,https://www.tiktok.com/@oime_ecuador/video/7524873977039310086
social_media,tiktok,2025-01-13 03:40:56+00:00,imperio_mexicano1821, no ande desinformado reina de los chairos ,366,1,177,https://www.tiktok.com/@imperio_mexicano1821/video/7459239990829059334
social_media,tiktok,2025-07-19 18:43:54+00:00,saidochoab,"En pleno 2025 sigue el estigma contra el VIH Miedo, estigma y desinformación: la otra pandemia nuevo episodio en en y ",459,9,7,https://www.tiktok.com/@saidochoab/video/7528865621266812178
social_media,tiktok,2025-04-11 06:17:14+00:00,redbol_bolivia,"🔍 ¡Atención a la desinformación! 🚨 En las redes sociales circulan rumores sobre una supuesta ""pandemia de VIH"" en América Latina. Sin embargo, ONUSIDA no ha declarado ninguna pandemia de VIH en 2025. Es importante basarnos en fuentes oficiales y científicas para evitar alarmas innecesarias. ✅ ¡Mantente informado y comparte información verificada! 🙌 de Salud y Deportes del Pueblo Bolivia",267,19,0,https://www.tiktok.com/@redbol_bolivia/video/7491935756932500791
social_media,tiktok,2025-06-23 14:41:07+00:00,boliviaverifica,"🚨 ¡ALERTA DE DESINFORMACIÓN! 🚨 Un video viral en TikTok dice que Samuel Doria Medina apoya a Evo Morales y que quiere que se lance en 2025. ¡Pero eso es ENGAÑOSO! 🤥 sus declaraciones fueron sacadas de contexto. Cuidado con lo que veas en redes sociales, ¡Verifica siempre antes de compartir! ✅ ",179,8,12,https://www.tiktok.com/@boliviaverifica/video/7519154844117060870
